book_name|total_words|avg_sentence_size|!|#|''|%|$|&|(|+|*|-|,|/|.|;|:|=|<|?|>|@|[|]|_|^|`|{|~|neg|neu|pos|compound|ID|Title|Author|CC|CD|DT|EX|FW|IN|JJ|JJR|JJS|LS|MD|NN|NNP|NNPS|NNS|PDT|PRP|PRP$|RB|RBR|RBS|RP|VB|VBD|VBG|VBP|VBN|WDT|VBZ|WRB|WP$|WP|
Bret Harte___Dickens in Camp.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|271|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Drift from Two Shores.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|272|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___East and West.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|273|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Excelsior.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|274|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Flip, A California Romance.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|275|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Found At Blazing Star.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|276|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___From Sand Hill to Pine.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|277|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Frontier Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|278|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Gabriel Conroy.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|279|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Her Letter His Answer & Her Last Letter.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|280|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___In a Hollow of the Hills.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|281|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___In the Carquinez Woods.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|282|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Jeff Briggs's Love Story.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|283|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Legends and Tales.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|284|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Maruja.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|285|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Mr. Jack Hamlin's Mediation and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|286|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Mrs. Skaggs's Husbands and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|287|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___New Burlesques.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|288|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___On the Frontier.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|289|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Openings in the Old Trail.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|290|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Sally Dows and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|291|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Salomy Jane.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|292|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Selected Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|293|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Snow-Bound at Eagle's.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|294|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Stories in Light and Shadow.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|295|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Susy, A Story of the Plains.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|296|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Tales of the Argonauts.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|297|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Tales of Trail and Town.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|298|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Tennessee's Partner.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|299|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Thankful Blossom.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|300|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Argonauts of North Liberty.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|301|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Bell-Ringer of Angel's and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|302|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Crusade of the Excelsior.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|303|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Heritage of Dedlow Marsh and Other Tales.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|304|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Luck of Roaring Camp and Other Tales.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|305|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Queen of the Pirate Isle.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|306|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Story of a Mine.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|307|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Three Partners.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|308|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___The Twins of Table Mountain and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|309|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Trent's Trust and Other Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|310|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Two Men of Sandy Bar.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|311|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Under the Redwoods.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|312|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Bret Harte___Urban Sketches.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|313|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___A Monograph on the Sub-class Cirripedia (Volume 1 of 2).txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|314|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___A Naturalist's Voyage Round the World.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|315|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___Coral Reefs.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|316|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___Geological Observations On South America.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|317|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___Insectivorous Plants.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|318|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___On the Origin of Species 1st Edition.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|319|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___On the Origin of Species 6th Edition.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|320|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life. (2nd edition).txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|321|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Autobiography of Charles Darwin.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|322|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Descent of Man and Selection in Relation to Sex Volume I (1st edition).txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|323|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Descent of Man and Selection in Relation to Sex Volume II (1st Edition).txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|324|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Descent of Man and Selection in Relation to Sex.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|325|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Different Forms of Flowers on Plants of the Same Species.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|326|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Effects of Cross & Self-Fertilisation in the Vegetable Kingdom.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|327|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Expression of Emotion in Man and Animals.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|328|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Formation of Vegetable Mould through the action of worms with observations of their habits.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|329|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Movements and Habits of Climbing Plants.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|330|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Variation of Animals and Plants under Domestication Volume I.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|331|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___The Variation of Animals and Plants under Domestication Volume II.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|332|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Darwin___Volcanic Islands.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|333|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___A Child's History of England.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|334|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___A Christmas Carol.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|335|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___A Message from the Sea.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|336|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___A Tale of Two Cities.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|337|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___American Notes for General Circulation.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|338|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___Barnaby Rudge.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|339|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___Bleak House.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|340|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___Captain Boldheart & the Latin-Grammar Master.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|341|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Charles Dickens___Charles Dickens' Children Stories.txt|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|342|NULL|NULL|0|0|0|0|0|0|0|0|0|0|0|0.2727272727272727|0.09090909090909091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
